-2	-2	0.2	0.1
-2	-1.8	0.2	0.09
-2	-1.6	0.2	0.08
-2	-1.4	0.2	0.07
-2	-1.2	0.2	0.06
-2	-1	0.2	0.05
-2	-0.8	0.2	0.04
-2	-0.6	0.2	0.03
-2	-0.4	0.2	0.02
-2	-0.2	0.2	0.01
-2	0	0.2	-0
-2	0.2	0.2	-0.01
-2	0.4	0.2	-0.02
-2	0.6	0.2	-0.03
-2	0.8	0.2	-0.04
-2	1	0.2	-0.05
-2	1.2	0.2	-0.06
-2	1.4	0.2	-0.07
-2	1.6	0.2	-0.08
-2	1.8	0.2	-0.09
-2	2	0.2	-0.1

-1.8	-2	0.18	0.1
-1.8	-1.8	0.18	0.09
-1.8	-1.6	0.18	0.08
-1.8	-1.4	0.18	0.07
-1.8	-1.2	0.18	0.06
-1.8	-1	0.18	0.05
-1.8	-0.8	0.18	0.04
-1.8	-0.6	0.18	0.03
-1.8	-0.4	0.18	0.02
-1.8	-0.2	0.18	0.01
-1.8	0	0.18	-0
-1.8	0.2	0.18	-0.01
-1.8	0.4	0.18	-0.02
-1.8	0.6	0.18	-0.03
-1.8	0.8	0.18	-0.04
-1.8	1	0.18	-0.05
-1.8	1.2	0.18	-0.06
-1.8	1.4	0.18	-0.07
-1.8	1.6	0.18	-0.08
-1.8	1.8	0.18	-0.09
-1.8	2	0.18	-0.1

-1.6	-2	0.16	0.1
-1.6	-1.8	0.16	0.09
-1.6	-1.6	0.16	0.08
-1.6	-1.4	0.16	0.07
-1.6	-1.2	0.16	0.06
-1.6	-1	0.16	0.05
-1.6	-0.8	0.16	0.04
-1.6	-0.6	0.16	0.03
-1.6	-0.4	0.16	0.02
-1.6	-0.2	0.16	0.01
-1.6	0	0.16	-0
-1.6	0.2	0.16	-0.01
-1.6	0.4	0.16	-0.02
-1.6	0.6	0.16	-0.03
-1.6	0.8	0.16	-0.04
-1.6	1	0.16	-0.05
-1.6	1.2	0.16	-0.06
-1.6	1.4	0.16	-0.07
-1.6	1.6	0.16	-0.08
-1.6	1.8	0.16	-0.09
-1.6	2	0.16	-0.1

-1.4	-2	0.14	0.1
-1.4	-1.8	0.14	0.09
-1.4	-1.6	0.14	0.08
-1.4	-1.4	0.14	0.07
-1.4	-1.2	0.14	0.06
-1.4	-1	0.14	0.05
-1.4	-0.8	0.14	0.04
-1.4	-0.6	0.14	0.03
-1.4	-0.4	0.14	0.02
-1.4	-0.2	0.14	0.01
-1.4	0	0.14	-0
-1.4	0.2	0.14	-0.01
-1.4	0.4	0.14	-0.02
-1.4	0.6	0.14	-0.03
-1.4	0.8	0.14	-0.04
-1.4	1	0.14	-0.05
-1.4	1.2	0.14	-0.06
-1.4	1.4	0.14	-0.07
-1.4	1.6	0.14	-0.08
-1.4	1.8	0.14	-0.09
-1.4	2	0.14	-0.1

-1.2	-2	0.12	0.1
-1.2	-1.8	0.12	0.09
-1.2	-1.6	0.12	0.08
-1.2	-1.4	0.12	0.07
-1.2	-1.2	0.12	0.06
-1.2	-1	0.12	0.05
-1.2	-0.8	0.12	0.04
-1.2	-0.6	0.12	0.03
-1.2	-0.4	0.12	0.02
-1.2	-0.2	0.12	0.01
-1.2	0	0.12	-0
-1.2	0.2	0.12	-0.01
-1.2	0.4	0.12	-0.02
-1.2	0.6	0.12	-0.03
-1.2	0.8	0.12	-0.04
-1.2	1	0.12	-0.05
-1.2	1.2	0.12	-0.06
-1.2	1.4	0.12	-0.07
-1.2	1.6	0.12	-0.08
-1.2	1.8	0.12	-0.09
-1.2	2	0.12	-0.1

-1	-2	0.1	0.1
-1	-1.8	0.1	0.09
-1	-1.6	0.1	0.08
-1	-1.4	0.1	0.07
-1	-1.2	0.1	0.06
-1	-1	0.1	0.05
-1	-0.8	0.1	0.04
-1	-0.6	0.1	0.03
-1	-0.4	0.1	0.02
-1	-0.2	0.1	0.01
-1	0	0.1	-0
-1	0.2	0.1	-0.01
-1	0.4	0.1	-0.02
-1	0.6	0.1	-0.03
-1	0.8	0.1	-0.04
-1	1	0.1	-0.05
-1	1.2	0.1	-0.06
-1	1.4	0.1	-0.07
-1	1.6	0.1	-0.08
-1	1.8	0.1	-0.09
-1	2	0.1	-0.1

-0.8	-2	0.08	0.1
-0.8	-1.8	0.08	0.09
